,RegionID,City,2017 % Change,2018 % Change,2019 % Change,2020 % Change,2021 % Change,2022 % Change,Total Change,Variance,Mean Value
17314,92233,Mountain Home,0.036144479814423,0.10322143148926005,0.08651975210828533,0.12964882192520366,0.2618121633510141,0.062101021112212704,0.8699129905829391,9060993435.699457,119549402.86243108
17318,91031,Mount Enterprise,0.016974832893667496,0.05550614932790857,0.10611927180557643,0.05116969743371679,0.1322870671490406,0.075750220928706,0.5662986097691882,629602035.403419,8416334.395190671
17364,91526,Lott,0.041402230555207475,0.11078533831483485,-0.008076710762849519,0.09819150312067464,0.21623804498821456,-0.0945408425852164,0.6011957724708403,364158656.77157646,4898585.359182582
17376,92985,Hamlin,0.0690369351167889,0.16153583539712632,-0.030336214862812322,0.08168888886512872,0.010766380526792945,0.05939557922930711,0.5033843432994276,74079212.55521747,1026656.1474409318
17400,91454,Granger,0.05561728078735464,0.05724664528019452,-0.022675251705881323,0.10196666575983686,0.28379152697072857,0.021899880726843655,0.6069101440532949,3164859602.2146506,41868570.83689239
17401,91392,Bluff Dale,0.06442730885995125,0.1510808787847638,0.0916751385823967,0.09583963997329259,0.21918332645578237,0.13393529236267498,1.0615643009221285,6646889807.148874,87742585.6711371
17517,90899,Como,0.014299805014923306,-0.055687199437978716,0.09744259128622514,0.13874674189775263,0.21839442020366917,-0.005655548896408133,0.5104913373913911,1067758845.1108097,14200870.062199727
17527,92009,Danbury,0.033430145801756135,0.041994906124826425,0.07189376138399174,0.038205633164258124,0.13431891293770173,0.03339139352810548,0.4277146502691478,1208332029.8736165,16084689.96656649
17588,92744,New Ulm,0.0469092534047479,0.06316786434090085,0.05127608782333147,0.09398220649152489,0.2736652748010003,0.020793508193140645,0.7271966680612484,6288388576.343298,83046381.2899497
17604,91946,Louise,0.0004836592813874934,-0.009265832078728251,0.07726130694849209,0.0761465428065821,0.09610678392897433,0.06064371292869596,0.37516927957105717,1202038587.5765233,16000767.492028678
17612,92819,Sunray,0.10911033932323487,0.057882208928459154,-0.02701134135477419,0.057047780723745306,0.03502793676626332,0.025468064719226736,0.38081506411769184,117247301.78083324,1636453.6694438884
17634,91403,Graford,-0.03308711278127204,0.05268590589644968,0.02453796254323555,0.12443049017549769,0.31524627649650255,0.08578364411756605,0.6872149397345587,10364269265.062304,136731780.4648127
17883,91510,Crawford,0.057060123032802494,0.05638806298877334,0.05608899338770899,0.12210096748879994,0.18021867832207525,0.12330528853900055,0.7652910472605075,7736260044.611122,102125717.55646083
17913,92268,McQueeney,0.019490860520770127,0.03507213846449398,0.007583082604673512,0.05531850791241793,0.18262167897970033,0.13485022285292134,0.5016620648952999,7392426029.193345,97635208.30937946
17924,90739,Trinidad,0.03537630105292634,0.12134512602692783,0.02774921835007136,0.16432627163097765,0.30876758978346025,0.12905353317142618,1.101126480136537,4988252857.68255,65858600.79564142
17941,92212,Hunt,0.03690815560655036,0.07200328200215217,0.1031347144229387,0.15217589890124442,0.24010238471589018,0.08801851148122267,0.9703634847359716,14446618539.800562,190479754.7075902
17975,90798,Dallas,0.01864600615704051,0.11644021541266097,0.07835245995899219,0.08605885281786292,0.112562463570458,0.11197306375128946,0.6243423997072463,4270096531.793953,56459823.21450458
17998,92747,Rosanky,0.04979988230141988,0.047419882462723856,0.056991832279022756,0.18562472781470024,0.36283886792554276,0.12987879903536872,1.1196797849837188,15128389828.630245,199407746.3978874
18246,92230,Medina,0.005381328078386984,0.21831423813805712,-0.006314846359002294,0.1541013937613541,0.2426341879223981,0.14833344179935898,1.0751715340242054,6805366163.213419,89819403.40400673
18282,92301,San Antonio,0.07298893545553288,0.043395535229128555,0.023943923092234393,0.0071997472289089615,0.0981022508464134,0.03611323893205781,0.33454514602189067,8648808452.906427,114269427.06816006
18295,92443,Corpus Christi,0.044777802678999196,0.02447467059099455,0.09236411986461969,0.059657794920747034,0.030056467591772214,0.0020115352591978464,0.3059830127793255,466601244.6304078,6279784.609569432
18301,92568,Harper,0.07578358620499091,0.04994652955157146,0.02661255919397207,0.11548071201444672,0.3100862794115809,-0.005847797067999304,0.689870135644931,4734775941.972854,62563136.890746884
18310,93005,Roscoe,0.009682596778371832,0.09846397066190227,0.051282887470204284,0.06402013297889417,0.12612309758911605,0.012296262667386208,0.49560443372686874,161197316.60285923,2204247.516854392
18337,92561,Blanco,0.041916018023911525,0.01912832240844314,0.0706956839491405,0.11764996837134933,0.2218123795347006,0.12127184262829055,0.7522501410456413,7505089234.492049,99075881.25589263
18370,90951,Trenton,0.05117299373328832,0.11604936705277885,0.07467923155039838,0.07660188919586527,0.24479060680134068,0.13675500827392978,0.9414282894796042,4317798808.786979,57050797.80643668
18448,91914,Beasley,0.06421166582257438,0.12923708760878105,0.0787359167220308,0.07495855997887534,0.15737792500230868,0.09298027030069557,0.8085778169494904,1386327026.8939784,18401609.556667
18483,91552,Waco,0.17922205304204106,0.20162618440912095,-0.13934578165879696,0.11320659520637161,0.2522560761609694,0.13251625911683557,1.0323168645429972,1650691243.0891812,21887033.77336466
18493,91368,Holliday,-0.0017257401056160273,0.09454875218357782,0.04847148220822744,0.11401121289193542,0.11266547374172499,0.08277844983386426,0.5696197883944023,409636004.1253101,5499120.829329726
18664,92078,Port Bolivar,0.042731146966981416,-0.012651367710683205,0.028884931178127835,0.09589595681412212,0.31037111863073286,0.16738747445444638,0.7530436996356599,7129581172.73194,94104088.59943838
18668,91239,Rio Vista,0.0895146302893053,0.09889210973435332,0.08927606578548743,0.11532153843840062,0.20068707358089505,0.08740996244845509,0.9591758660475328,2118896998.032517,28057589.02721316
18827,92771,Claude,0.015648919336034052,0.04507351271022462,0.06276683833470423,0.04024905313840991,0.2224126563986127,-0.01976735009871848,0.49731519572886995,495792456.84270877,6646611.660521277
18862,91347,Tioga,0.11006802579610135,0.08859007950866271,0.03818865678816046,0.12581652482767364,0.2212067802969037,0.13785370384916568,1.0063684613338535,4272257920.1234303,56451512.5258157
18901,90941,Savoy,0.09827503114112404,0.10368812982721125,0.08891190886368498,0.11245703570218207,0.23658350202858594,0.06973291193946385,0.9673088358585656,1852000475.929557,24531591.084605247
18915,92901,Crosbyton,0.059287004105049855,0.10248438667727591,0.052545592047778866,0.0660157402092793,0.060731029685392506,-0.17075650639488246,0.27128698903963383,68731373.22329848,953953.4189333908
19008,91426,Strawn,-0.02364040533180089,0.1280774785948989,0.015070748040903215,0.08749923864901063,0.1991581203156664,0.08583566536811855,0.6338136976034332,1475100101.1730418,19584771.9866797
19010,92924,Ropesville,0.026132713656382114,0.011220032694918964,0.08757243441071329,0.10893079872540992,0.16235111420016127,0.040089645501395405,0.5519827577819363,1255811713.0919993,16690601.86139007
19128,92979,Coahoma,0.04479598086450092,0.10609654296951945,-0.007324067109747728,0.08241673700192025,0.04921500647590414,-0.05058750580384512,0.2910583362472825,458673905.7303243,6178952.035831346
19209,91222,Maypearl,0.06334762525870336,0.0585080531399026,0.037713065783243266,0.06518348933141677,0.2170224296440351,0.06981156623371797,0.6804565903609486,3024241620.0489826,40030118.88864451
19233,91477,Oglesby,0.05040602756479001,0.12216506345845646,0.058547077886536784,0.1927282187875758,0.18383058955002002,0.12782122030693147,1.046541737748581,1671816731.1742666,22145844.960573673
19274,91398,Cross Plains,-0.018987874990957058,0.14006056723552576,0.04078949181916224,0.07678218121097395,0.18914865375705392,-0.10648236809025366,0.6298350644987187,145503970.61131307,1987084.0083735182
19303,92987,Hawley,0.033029094208233876,0.09235796045464778,0.04918002882744001,0.09661791501357186,0.21691975669748179,0.018371645773579935,0.6695316068474486,1127097896.0869086,14979291.854140794
19742,91597,May,0.056170663789412864,0.11078265617283285,0.016097202012619834,0.15976887194966233,-0.029920005150863682,-0.1135411785795721,0.23707190644641413,602524046.9874494,8083329.8310950585
19954,91472,Little River Academy,0.07402360270277906,0.10617794326731694,0.1104628356467897,0.09758289656494273,0.1771202706337794,0.14502382406363643,0.9773515863961723,1670136988.3536723,22134011.317867734
20060,91488,Thrall,0.023261100843668774,0.06745685176012649,0.0447954482804935,0.12307941898280435,0.2869820836961091,0.04815685095222941,0.7146132997826112,4341288511.477129,57360850.05373212
20153,90918,Leesburg,0.08270841604148209,0.1867685263488176,-0.005871648543963345,0.07583065095823538,0.36649337943904464,0.03800286856841341,1.0056578057947685,1610557658.8404763,21342283.810892195
20272,92589,Maxwell,0.05534891082320002,0.08064857520126265,0.07000876687460855,0.13473167583199616,0.23815186611741893,0.17584835157390222,1.0063477659769902,4740927648.643947,62608891.01416089
20311,91498,Blooming Grove,0.06364629621795556,0.0759272088897726,0.13620029303464695,0.10369779731545169,0.25089061536922935,0.015319853264042355,0.8738560626395935,1136648167.2948732,15087924.980314806
20356,91511,Dawson,-0.01282400483835909,0.15111860747281916,0.1289471415004788,0.07391432322018449,0.19751875895893312,0.11005646946913801,0.9117461852510474,544306998.5281366,7258181.665099398
20377,92145,Richards,0.02592507862637678,0.020145201639150942,0.10464630126227559,0.13742374204560182,0.2842206751759436,0.07660636525919777,0.8781201492171877,4322463369.3859,57103429.24090009
20384,90916,Wolfe City,0.06655023961109882,0.15959954376186974,0.13923977491373182,0.15305043621990455,0.24697866344085295,0.031504081399414324,1.0648987471971278,974416420.6641155,12931472.49129401
20433,91534,Milford,0.08772876012533064,0.13990447935498265,0.17695425166491896,0.11525947608725054,0.2432916586957502,-0.019529525128353736,1.0986299765212375,1551338155.438871,20554169.823045045
20883,91406,Gordon,0.07530874164362941,0.15673381241893058,0.07902629764008821,0.07392364865284891,0.2720961412148662,0.07492027482454446,1.013600512240328,2927103854.5815296,38713295.10065291
21133,91640,Mertzon,0.004259987154954029,0.033680863152610624,0.05942799749732549,0.07811043817556282,0.1515266050646405,-0.016018641829144017,0.4145134662669633,825969850.2694309,11025920.335706716
21301,92063,Hamshire,0.04350108860536196,-0.03446608655730041,0.07382893853915665,0.050438632067703965,0.03297959069149377,0.051361648571498865,0.2408057977685571,859353583.5646107,11489334.507227717
21310,91971,Van Vleck,0.018678198270588954,0.06996369088126814,-0.016485557132724826,0.04246016750928788,0.1154814058334263,0.022430462539012302,0.28437071923340523,776964652.8048054,10393386.627696604
21348,91695,Houston,-0.019013516895279328,-0.004480905695148057,0.05531112970498699,0.014713494982660941,0.06410294233019656,-0.06649176490199554,0.06586144457968765,2515252126.0786,33388796.57249037
21597,92492,Elsa,-0.025259057062103147,0.15991098115922625,0.021800346290584582,0.2102100045469379,0.10646514026777645,0.26188189845226756,0.9880263065658108,349005941.01463443,4664991.969838765
21768,93016,Tye,-0.014671001222997427,0.10363048447301275,-0.051623135876645174,0.23585870904318196,0.10674557341111414,0.10858873897547201,0.4989665549808592,216442533.2608298,2920901.7046718635
21993,90903,Deport,0.04254742112780642,0.07470151030635688,-0.028361000947385084,0.14114701178094274,0.27875224991969316,0.021398930489989983,0.7200541179187815,422314648.52550906,5651718.824145435
22018,92913,Lorenzo,0.012813197072072359,0.1286699683858006,0.019669143185571513,0.03706488991716803,0.004764158422009461,-0.06177134855898313,0.23351912100612973,61319606.006108776,875707.5210132535
22049,92180,Seadrift,-0.0008910113759255065,0.036823083864428396,0.06673829954033882,0.07836418526128919,0.14415456611164906,0.05565586633621216,0.4588545382445853,588024626.6292655,7869390.314920572
22089,92988,Hermleigh,-0.010229285078823149,-0.011458218174643743,0.06909054687941277,0.040888806362160454,0.17437139941641094,-0.12274309423197764,0.20248856061973525,203562911.60863295,2783274.234758454
22184,92977,Buffalo Gap,0.03352465720774655,0.0487418294751535,-0.04860560210935145,0.1166144156659944,0.14376361511216423,0.01698059570748267,0.3578549413358531,976549835.4363525,13024867.48185086
22269,91622,Zephyr,0.008096497326768383,0.03462459062874732,0.03545990511089112,0.12260098883913939,0.42054287601347917,0.024293019587993087,0.7933110678940521,3483376098.872877,46036447.38015032
23110,92729,Carmine,0.05898741011042034,0.08562826378776314,0.10693189715129896,0.19497087773218472,0.28140525868008265,0.19972922524686743,1.4081078513770464,13694048969.034986,180509488.5534555
23336,92194,Bergheim,0.05289669484564179,0.03149676518888605,0.04350688605023021,0.14973853739771312,0.0744352177880082,0.11862435220235541,0.5804426390950482,12069445722.870855,159264191.2104829
24163,90906,Dodd City,0.06329445229882168,0.12497469878308348,0.06492210237271219,0.10620208724631865,0.21607893431648476,0.11919935037296099,0.9742707588388116,2523076228.842725,33386974.993328407
24627,90914,Ivanhoe,0.03955491390884347,0.09264933085196259,0.09074881407080904,0.10789029189857455,0.26165893432690307,0.08416975952290502,0.9357191595019715,3109505494.6315446,41116433.90669468
25845,92179,Seadrift,0.025526802885783476,0.08513216571351652,0.06889627097661642,0.08468880878293897,0.17169711831320567,0.1448123716452014,0.7120632312040633,3535389535.9025755,46759177.35158953
25912,92506,La Villa,-0.013648631247747173,0.15683740814520705,0.0028301166454413424,0.15262537217662145,0.09265384717673933,0.23757730340260727,0.8068035824233103,269467438.81698626,3622556.843317588
25951,92283,Poth,0.026622712259927888,-0.019742969663902463,0.023836962747830356,0.11242265790253181,0.12293250175623514,0.07654298607785863,0.45739326711147404,1045334720.1733379,13924867.549409186
26141,92159,Victoria,-0.014978234056371335,0.09874982489272259,0.10715453688989113,0.13418409372345086,0.01822255109171883,0.11333313629616831,0.5623500292142727,233192808.15906963,3154593.502681291
26202,92496,Hargill,-0.029467905485059336,0.20308826021664647,0.08902905824928758,0.3499248057726274,-0.007438592955088899,0.22397180229277172,1.274256083593112,231724034.45911732,3101571.950824326
26451,92522,Progreso,-0.013519815222229357,0.08723668770438772,0.19994737906573426,0.23610407557086274,0.037751524304880615,0.20967758705292863,0.9781810955539523,384036603.65937674,5130191.928070687
26744,92436,Corpus Christi,0.013920165385789364,0.008686445260258191,0.02262742624909715,0.1208577020223515,0.24402377079184545,0.10682356001989106,0.6518645190183621,330928124.74225587,4443217.726953819
26813,92406,Rockport,0.036373247500973406,0.07409179643098969,0.05054844195169877,0.10235394013144865,0.13823088642393447,0.08486077873667233,0.5648558432719433,1606587813.8598056,21331720.411986012
